 ; ;1.000000;2.000000;3.000000
 ;;;;
0.950000;1.000000;0.000010;0.000010;0.000010
;2.000000;0.000010;0.000010;0.000010
;3.000000;0.000010;0.000010;0.000010
0.990000;1.000000;0.000010;0.000010;0.000010
;2.000000;0.000010;0.000010;0.000010
;3.000000;0.000010;0.000010;0.000010
